# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SMARCB1	ENSG00000099956	ENST00000644036	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000264640	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000348513	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000377808	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000400122	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000431889	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000447024	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000474246	protein_coding	0	0	1	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000478349	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000577721	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000578044	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000580419	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000580654	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000582955	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000642459	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000643318	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000643683	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000643806	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000644527	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000644701	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000645104	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000646283	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000646482	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000647508	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMARCE1	ENSG00000073584	ENST00000647515	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SMIM4	ENSG00000168273	ENST00000476842	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
SMO	ENSG00000128602	ENST00000249373	protein_coding	1	1	1	6	0	0	0	0	0	0	0	1	6	1	0	0	0	0	0	0	1	0
SNAPC5	ENSG00000174446	ENST00000307979	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SNAPC5	ENSG00000174446	ENST00000316634	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SNAPC5	ENSG00000174446	ENST00000395589	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
SNAPC5	ENSG00000174446	ENST00000563480	protein_coding	0	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
SNAPC5	ENSG00000174446	ENST00000566658	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SPIB	ENSG00000269404	ENST00000270632	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
SPIB	ENSG00000269404	ENST00000439922	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
SPIB	ENSG00000269404	ENST00000594685	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
SPIB	ENSG00000269404	ENST00000595883	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
SPIB	ENSG00000269404	ENST00000596074	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
SPIB	ENSG00000269404	ENST00000597855	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
SPOP	ENSG00000121067	ENST00000347630	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000393328	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000451526	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000503676	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000504102	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000505581	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000507970	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000508805	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000509079	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000510476	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000514121	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000515508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000665825	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000218089	protein_coding	2	1	5	8	0	0	0	0	0	0	0	2	9	5	0	0	2	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000371144	protein_coding	2	1	5	8	0	0	0	0	0	0	0	2	9	5	0	0	2	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000371145	protein_coding	2	1	5	8	0	0	0	0	0	0	0	2	9	5	0	0	2	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000371157	protein_coding	2	1	5	8	0	0	0	0	0	0	0	2	9	5	0	0	2	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000371160	protein_coding	2	1	5	8	0	0	0	0	0	0	0	2	9	5	0	0	2	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000394477	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000394478	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000428941	protein_coding	0	0	1	3	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000435103	protein_coding	0	0	1	3	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000435215	protein_coding	0	0	1	3	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000455404	protein_coding	1	0	3	6	0	0	0	0	0	0	2	1	4	3	0	0	0	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000687852	protein_coding	2	1	5	8	0	0	0	0	0	0	0	2	9	5	0	0	2	0	0	0	0	0
STAG2	ENSG00000101972	ENST00000692982	protein_coding	2	1	5	8	0	0	0	0	0	0	0	2	9	5	0	0	2	0	0	0	0	0
STK11	ENSG00000118046	ENST00000326873	protein_coding	2	0	1	6	0	0	0	0	0	0	0	2	6	1	0	0	1	0	0	0	0	0
STK11	ENSG00000118046	ENST00000585465	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
STK11	ENSG00000118046	ENST00000585748	protein_coding	1	0	0	8	0	0	0	0	0	0	6	1	2	0	0	0	0	0	0	0	0	0
STK11	ENSG00000118046	ENST00000585851	protein_coding	1	0	0	8	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0
STK11	ENSG00000118046	ENST00000652231	protein_coding	2	0	1	6	0	0	0	0	0	0	0	2	6	1	0	0	1	0	0	0	0	0
STT3A	ENSG00000134910	ENST00000392708	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
STT3A	ENSG00000134910	ENST00000649491	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SUFU	ENSG00000107882	ENST00000369899	protein_coding	0	1	1	4	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	0	0
SUFU	ENSG00000107882	ENST00000369902	protein_coding	0	1	2	6	0	0	0	0	0	0	0	0	7	2	0	0	1	0	0	0	0	0
SUFU	ENSG00000107882	ENST00000423559	protein_coding	0	1	1	4	0	0	0	0	0	0	1	0	4	1	0	0	1	0	0	0	0	0
SUPT4H1	ENSG00000213246	ENST00000225504	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SUPT4H1	ENSG00000213246	ENST00000577396	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SUPT4H1	ENSG00000213246	ENST00000580947	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SUPT4H1	ENSG00000213246	ENST00000581540	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SYN1	ENSG00000008056	ENST00000295987	protein_coding	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SYN1	ENSG00000008056	ENST00000340666	protein_coding	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
SYN1	ENSG00000008056	ENST00000640721	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000354674	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000367251	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000367255	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000367257	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000423061	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000539504	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000672154	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000672169	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYNE1	ENSG00000131018	ENST00000673173	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
SYTL3	ENSG00000164674	ENST00000360448	protein_coding	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
SYTL3	ENSG00000164674	ENST00000367081	protein_coding	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
SYTL3	ENSG00000164674	ENST00000611299	protein_coding	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
TACC3	ENSG00000013810	ENST00000313288	protein_coding	2	2	3	8	0	0	0	0	0	0	0	1	8	3	0	0	0	1	0	0	2	0
TACC3	ENSG00000013810	ENST00000458173	protein_coding	0	0	2	4	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0
TACC3	ENSG00000013810	ENST00000470136	protein_coding	0	3	1	9	0	0	0	0	0	0	4	0	3	1	0	0	1	0	0	0	2	3
TACC3	ENSG00000013810	ENST00000493975	protein_coding	0	0	2	4	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0
TACC3	ENSG00000013810	ENST00000612220	protein_coding	2	1	0	12	0	0	0	0	0	0	0	1	12	0	0	0	0	1	0	0	1	0
TACC3	ENSG00000013810	ENST00000651472	protein_coding	2	2	3	8	0	0	0	0	0	0	0	1	8	3	0	0	0	1	0	0	2	0
TACC3	ENSG00000013810	ENST00000652770	protein_coding	2	2	3	8	0	0	0	0	0	0	0	1	8	3	0	0	0	1	0	0	2	0
TCOF1	ENSG00000070814	ENST00000323668	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000377797	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000427724	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000439160	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000445265	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000504761	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000513346	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000515516	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000643257	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TCOF1	ENSG00000070814	ENST00000650162	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TERT	ENSG00000164362	ENST00000310581	protein_coding	0	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
TERT	ENSG00000164362	ENST00000334602	protein_coding	0	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
TESK2	ENSG00000070759	ENST00000372084	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
TESK2	ENSG00000070759	ENST00000372086	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
TEX14	ENSG00000121101	ENST00000240361	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TEX14	ENSG00000121101	ENST00000349033	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TEX14	ENSG00000121101	ENST00000389934	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TFE3	ENSG00000068323	ENST00000315869	protein_coding	1	1	3	20	0	0	0	0	0	0	0	1	20	3	0	0	0	0	0	0	1	0
TFEB	ENSG00000112561	ENST00000230323	protein_coding	0	2	9	4	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	1
TFEB	ENSG00000112561	ENST00000343317	protein_coding	0	2	9	3	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	0
TFEB	ENSG00000112561	ENST00000358871	protein_coding	0	2	9	4	0	0	1	0	1	0	0	0	4	8	0	0	1	0	0	0	1	0
TFEB	ENSG00000112561	ENST00000373033	protein_coding	0	2	9	4	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	1
TFEB	ENSG00000112561	ENST00000394283	protein_coding	0	0	5	10	1	0	0	0	1	0	7	0	1	4	0	0	0	0	0	0	0	1
TFEB	ENSG00000112561	ENST00000403298	protein_coding	0	2	9	4	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	1
TFEB	ENSG00000112561	ENST00000406563	protein_coding	0	2	7	5	0	0	0	0	1	0	0	0	6	6	0	0	1	0	0	0	1	0
TFEB	ENSG00000112561	ENST00000416140	protein_coding	0	2	9	3	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	0
TFEB	ENSG00000112561	ENST00000419396	protein_coding	0	2	9	4	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	1
TFEB	ENSG00000112561	ENST00000419574	protein_coding	0	2	9	3	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	0
TFEB	ENSG00000112561	ENST00000420312	protein_coding	0	2	9	4	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	1
TFEB	ENSG00000112561	ENST00000424495	protein_coding	0	2	9	4	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	1
TFEB	ENSG00000112561	ENST00000445214	protein_coding	0	2	9	3	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	0
TFEB	ENSG00000112561	ENST00000677531	protein_coding	0	2	9	4	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	1
TFEB	ENSG00000112561	ENST00000678831	protein_coding	0	2	9	4	0	0	0	0	1	0	0	0	4	8	0	0	1	0	0	0	1	1
TFG	ENSG00000114354	ENST00000240851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000418917	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000463568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000476228	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000479672	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000487505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000490574	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000615993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000620299	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000674615	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000674645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000674758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675047	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675243	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675543	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675692	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675890	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000675958	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000676111	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000676308	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000676395	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFG	ENSG00000114354	ENST00000676431	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TIMM8B	ENSG00000150779	ENST00000504148	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
TIMM8B	ENSG00000150779	ENST00000541231	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
TIPIN	ENSG00000075131	ENST00000562124	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TIPIN	ENSG00000075131	ENST00000568216	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TIPIN	ENSG00000075131	ENST00000570251	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM127	ENSG00000135956	ENST00000258439	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM127	ENSG00000135956	ENST00000432959	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM127	ENSG00000135956	ENST00000435268	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM129	ENSG00000168936	ENST00000303277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM129	ENSG00000168936	ENST00000382936	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM129	ENSG00000168936	ENST00000536901	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMPRSS2	ENSG00000184012	ENST00000332149	protein_coding	1	1	1	57	0	0	0	0	0	0	0	1	58	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000398585	protein_coding	1	1	1	57	0	0	0	0	0	0	0	1	58	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000424093	protein_coding	1	1	1	57	0	0	0	0	0	0	0	1	58	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000454499	protein_coding	1	1	1	57	0	0	0	0	0	0	0	1	58	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000455813	protein_coding	0	0	1	34	0	0	0	0	0	0	8	0	19	1	0	0	0	0	0	0	0	7
TMPRSS2	ENSG00000184012	ENST00000458356	protein_coding	1	1	1	57	0	0	0	0	0	0	0	1	58	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000676973	protein_coding	1	2	1	57	0	1	5	0	0	0	0	1	51	1	0	0	1	0	0	0	0	2
TMPRSS2	ENSG00000184012	ENST00000678171	protein_coding	1	1	1	57	0	0	0	0	0	0	0	1	58	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000678348	protein_coding	1	1	1	57	0	0	2	0	0	0	0	1	56	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000678743	protein_coding	1	1	0	58	0	0	0	0	0	0	0	1	59	0	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000679016	protein_coding	1	1	1	57	0	0	0	0	0	0	0	1	58	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000679054	protein_coding	1	1	1	57	0	0	3	0	0	0	0	1	55	1	0	0	1	0	0	0	0	0
TMPRSS2	ENSG00000184012	ENST00000679263	protein_coding	1	1	1	57	0	0	0	0	0	0	0	1	58	1	0	0	1	0	0	0	0	0
TOE1	ENSG00000132773	ENST00000372090	protein_coding	1	0	1	2	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1
TP53	ENSG00000141510	ENST00000269305	protein_coding	1	2	2	6	0	0	0	0	0	0	0	0	7	2	1	0	0	0	0	0	2	0
TP53	ENSG00000141510	ENST00000359597	protein_coding	1	1	2	7	0	0	0	0	0	0	0	0	7	2	1	0	0	0	0	0	1	1
